id	isbn	name	author	publishing	publisheddate	price	pages	allnum
1355	9787100105163	民国国会与近代中国法制建设1912-1924 	严泉	商务印书馆	2014	45	100	2
1356	9787100089524	杭商口述史:原工商业者卷	徐斌.陈明鑫	商务印书馆	2014	48	100	2
1357	9787100104586	理想国家上下册 	王海明.著	商务印书馆	2014	88	100	2
1358	9787100095495	时间的政治:现代性与先锋	彼得·奥斯本	商务印书馆	2014	37	100	2
1359	9787100103879	自我颠覆的倾向	[美]阿尔伯特·赫希曼	商务印书馆	2013	49	100	2
1360	9787510075643	论语遇上圣经	石衡潭	北京世图	2014	49	100	2
1361	9787567514034	统治史卷三 :早期现代政府和西方的突破--从民族国家到工业革命	芬纳	华东师大	2014	132	100	2
1362	9787122235619	百年航天珍藏版 	刘登锐	化学工业	2015	58	100	2
1363	9787508086415	最后的陪伴:如何面对亲人的衰老和死亡	布朗.董燕	华夏	2016	39	100	2
1364	9787121255588	抉择修订本 	高德拉特.高德拉特-亚殊乐	电子工业	2015	49	100	2
1365	9787519011741	丘吉尔精神:一个人如何改变历史	约翰逊		2016	38	100	2
1366	9787503465925	亦摇亦点头	刀尔登	中国文史	2015	36	100	2
1367	9787508659855	做最好的创业团队	陈向东	中信	2016	58	100	2
1368	9787508654171	图说金融史	李弘	中信	2015	58	100	2
1369	9787508649412	像TED一样演讲	加洛	中信	2014	39	100	2
1370	9787513320368	动物生活史	汤姆森	新星	2016	85	100	2
1371	9787535488848	如果可以这样做农民	绿妖	长江文艺	2016	42.5	100	2
1372	9787555903482	新青年.哲学卷	张宝明		2016	41	100	2
1373	9787549563180	一个普通法的故事:英格兰政体的奥秘	泮伟江	广西师大	2015	28	100	2
1374	9787208129931	从上海市长到台湾省主席1946-1953年 --吴国桢口述回忆	裴斐.韦慕庭	上海人民	2015	40	100	2
1375	9787549568826	失书记·得书记全2册 	韦力	广西师大	2015	99	100	2
1376	9787214171795	国际社会保障全景图	丛树海.郑春荣	江苏人民	2016	32	100	2
1377	9787301266519	儒学.数术与政治:灾异的政治文化史	陈侃理	北京大学	2015	48	100	2
1378	9787510826634	人与土地增补本 	阮义忠	九州	2014	42.8	100	2
1379	9787301265345	晚清文人妇女观增订本 	夏晓虹	北京大学	2016	56	100	2
1380	9787214173867	新加坡发展的经验与教训	严崇涛	江苏人民	2016	42	100	2
1381	9787535961174	中国--园林之母	威尔逊	广东科技	2015	60	100	2
1382	9787303200276	电影节奏:从剧作到影像	侯海涛	北 师 大	2016	48	100	2
1383	9787100120036	笑	斯马加	商务印书馆	2016	12	100	2
1384	9787544756631	民主的宪法	戴文思.费希尔	译林	2015	55	100	2
1385	9787509782606	民主党政权的速兴骤亡研究:日本2009-2012	陈刚	社科文献	2016	89	100	2
1386	9787508083704	大道与歧途	王彬彬	华夏	2015	45	100	2
1387	9787508654188	大刀阔斧绣花针	李零	中信	2015	42	100	2
1388	9787533941628	性学三论	弗洛伊德	浙江文艺	2015	32	100	2
1389	9787509789186	怒放的地丁花--家政工口述史	高欣	社科文献	2016	49	100	2
1390	9787508085869	改变世界的经济学家	海尔布罗纳	华夏	2016	49	100	2
1391	9787510453205	一百零九个春天:我的故事	顾严幼韵	新 世 界	2015	68	100	2
1392	9787509781470	依宪治国	韩大元	社科文献	2016	69	100	2
1393	9787509776704	非凡小人物:反对.造反及爵士乐	霍布斯鲍姆	社科文献	2015	72	100	2
1394	9787567521292	图像的生与死	雷吉斯·德布雷	华东师大	2014	48	100	2
1395	9787503946882	一百个人的十年	冯骥才	文化艺术	2014	39.8	100	2
1396	9787549569021	只有大众-没有文化:反抗一个平庸时代	王小峰	广西师大	2015	68	100	2
1397	9787511729644	小集团思维:决策及其失败的心理学研究	贾尼斯	中央编译	2016	89	100	2
1398	9787549536221	在非洲发现中国	邱立波	广西师大	2015	32	100	2
1399	9787507544633	中国纪行	阿克巴尔	华文	2016	48	100	2
1400	9787567529175	知青私人词典--插队十年:里陂上村杂忆	夏建丰	华东师大	2015	68	100	2
1401	9787539985138	最漫长的十四天:南京大屠杀幸存者口述实录与纪实	陈庆港	江苏文艺	2015	45	100	2
1402	9787554603741	浮世的晚风:还原明清江南士林生活图景	简雄		2015	30	100	2
1403	9787540775186	没有主心骨的西班牙	加塞特	漓江	2015	32	100	2
1404	9787115420244	奇点来临	索恩	人民邮电	2016	39	100	2
1405	9787501248056	谁掌控美国的战争?美国参谋长联席会议史1942-1991年 	瑞尔登	世界知识	2015	112	100	2
1406	9787544752480	苏珊·桑塔格谈话录	桑塔格.波格	译林	2015	45	100	2
1407	9787509769348	冲绳之怒:美日同盟下的抗争	麦考马克.乘松聪子	社科文献	2015	69	100	2
1408	9787513318334	文化不是任性:价值观.多样性与中国经验	单世联	新星	2015	52	100	2
1409	9787519203917	穿越孤独:精神分析师眼中的孤独与孤单	理查兹.斯派拉.林奇		2016	58	100	2
1410	9787500859819	梁晓声说:我们的时代与社会	梁晓声	中国工人	2015	38	100	2
1411	9787501251339	傻瓜哲学:犹太大师的生命智慧	贺雄飞	世界知识	2016	35	100	2
1412	9787300183077	领袖插图版 	伯恩斯	人民大学	2016	68	100	2
1413	9787101112436	中外历史对比年表	陈会颖	中华书局	2016	26	100	2
1414	9787548035138	记住乡愁.第一季	中国中央电视台	江西美术	2015	48	100	2
1415	9787518304387	能源大变局:中国能否引领世界第三次能源转型	胡森林		2015	55	100	2
1416	9787300224985	民主及其批评者	达尔	人民大学	2016	99	100	2
1417	9787544755139	自由国家的社会正义	阿克曼	译林	2015	58	100	2
1418	9787544724517	安南回忆录:干预:战争与和平中的一生	安南.莫萨维萨德	译林	2014	38	100	2
1419	9787539984827	我家的故事:陈白尘女儿的讲述	陈虹	江苏文艺	2015	28	100	2
1420	9787509786703	自我与他我--中国的女性与形象1966~1976 	黄巍	社科文献	2016	69	100	2
1421	9787506082587	颓废与沉默:透视犬儒文化	徐贲	人民	2015	55	100	2
1422	9787213071614	依然谨慎的乐观	江平	浙江人民	2016	36	100	2
1423	9787214157812	大萧条时代	韦克特	江苏人民	2015	42	100	2
1424	9787531681571	华丽家族:两代人的荣耀与堕落	范德莱恩	黑龙江教育	2016	58	100	2
1425	9787533467975	发现李庄	岱峻	福建教育	2015	45	100	2
1426	9787101114980	佛禅大智慧--禅诗名篇一百首	吴言生.辛鹏宇	中华书局	2016	25	100	2
1427	9787308143356	过云楼旧影录	王道	浙江大学	2015	48	100	2
1428	9787530669327	李鸿章传	梁启超	百花文艺	2016	24	100	2
1429	9787542861948	解码宇宙:新信息科学看天地万物	塞费	上海科教	2015	47	100	2
1430	9787501246168	耶路撒冷:伊斯兰激进派.西方及圣城的未来	戈尔德	世界知识	2014	42	100	2
1431	9787508081526	家书中的百年史	萧功秦	华夏	2014	38	100	2
1432	9787511729477	回忆与思考续集 	什特劳加尔	中央编译	2016	46	100	2
1433	9787509558898	哈利.波特中的政治学	贝瑟妮.巴拉特	中国财经	2015	32	100	2
1434	9787300216034	写作是什么:给爱写作的你	梅杰斯	人民大学	2015	32	100	2
1435	9787108052292	给山姆的信:如何探索世界谜题	麦克法兰	三联书店	2015	25	100	2
1436	9787300210636	众筹:互联网融资权威指南	德森纳	人民大学	2015	69	100	2
1437	9787110092231	B-29来了:从波音到东瀛	甘本祓	科学普及	2015	75	100	2
1438	9787300220802	社会学引论	滕尼斯	人民大学	2016	58	100	2
1439	9787513311434	编辑人的世界	杰拉尔德.格罗斯	新星	2014	59	100	2
1440	9787544755504	打开边界的符号学.穿越符号开放网络的解释路径	彼得里利.蓬齐奥	译林	2015	69	100	2
1441	9787508655284	创业36条军规全新修订版 	孙陶然	中信	2015	49	100	2
1442	9787508651484	无国界的世界	大前研一	中信	2015	45	100	2
1443	9787508650241	高频交易员:华尔街的速度游戏	刘易斯	中信	2015	49	100	2
1444	9787508648354	星巴克领先之道	米歇利	中信	2014	45	100	2
1445	9787508648590	西方的兴起:人类共同体史上下册 	麦克尼尔	中信	2014	128	100	2
1446	9787508644820	国学开讲	范曾	中信	2014	68	100	2
1447	9787516211366	全球并购 中国整合:第六次并购浪潮	王世渝	民主法制	2016	48	100	2
1448	9787516151990	血色苍穹:民国时期的中国空军	肖璞韬	中国社科	2015	56	100	2
1449	9787555903413	新青年随感卷	张宝明		2016	31	100	2
1450	9787555903505	新青年.政治卷	张宝明		2016	41	100	2
1451	9787208134300	书人依旧	姚峥华	上海人民	2016	45	100	2
1452	9787208121157	康德传	库恩	上海人民	2014	63	100	2
1453	9787549572748	天地悠悠:胡宗南夫人回忆录	叶霞翟	广西师大	2016	36	100	2
1454	9787550233546	带人的技术:不懂带人你就自己做到死!	石田淳	北京联合	2014	36	100	2
1455	9787550225794	最残酷的夏天:美国人眼中的越南战争	菲利普·卡普托	北京联合	2014	45	100	2
1456	9787510078866	权力与选择插图第13版 	夏夫利	北京世图	2015	68	100	2
1457	9787301265185	加速:现代社会中时间结构的改变	罗萨	北京大学	2015	76	100	2
1458	9787513639132	财团就是力量:一带一路与混合所有制启示录	白益民	中国经济	2015	58	100	2
1459	9787506081641	家族企业规划图	班纳德范博宏	人民	2015	78	100	2
1460	9787303194742	走进共和--日记所见政权更替时期亲历者的心路历程1911-1912 	桑兵	北 师 大	2016	56	100	2
1461	9787512360006	贪婪--世界经济危局的罪魁祸首	乌尔里希...	中国电力	2014	38	100	2
1462	9787563945986	互联互通-如何打通合作者之间的关系	赵燕.郭娟	北京工大	2016	28	100	2
1463	9787535781727	女巫为什么爱养猫?	莲宝香佑	湖南科技	2015	28	100	2
1464	9787510455377	美国的崛起	 美）约翰·卢卡斯	新 世 界	2016	38	100	2
1465	9787510455445	日本的本质	新渡户稻造	新 世 界	2016	30	100	2
1466	9787510453885	即将爆发的货币战争	普拉萨德	新 世 界	2015	48	100	2
1467	9787510453267	阿拉伯通史第十版 上下册 	希提	新 世 界	2015	98	100	2
1468	9787100118163	数学传奇:那些难以企及的人物	蔡天新	商务印书馆	2016	49	100	2
1469	9787100112178	反对单一语言:语言和文化多样性	海然热	商务印书馆	2015	39	100	2
1470	9787100112222	论文化帝国主义--文化统治的政治经济学	哈姆加曼戴奇	商务印书馆	2015	75	100	2
1471	9787100115049	野草离离:角落中的绿色诗篇	王辰.张瑜	商务印书馆	2015	48	100	2
1472	9787100113717	纽伦堡审判:对德国法西斯的法律清算第二版 	何勤华.朱淑丽	商务印书馆	2015	58	100	2
1473	9787100110648	猿猴家书--我们为什么没有进化成人	张鹏	商务印书馆	2015	48	100	2
1474	9787100107921	伟大的博物学家	[英]罗伯特·赫胥黎	商务印书馆	2015	85	100	2
1475	9787100106061	帝国权威的档案:帝国.文化与冷战	鲁宾	商务印书馆	2014	48	100	2
1476	9787100103763	战后美国在日本的软实力:半永久性依存的起源	松田武	商务印书馆	2014	49	100	2
1477	9787020105939	沧海之后	简繁	人民文学	2015	52	100	2
1478	9787508655741	耶鲁科学小历史	拜伦姆	中信	2016	45	100	2
1479	9787508657097	人类的演变:采集者.农夫与大工业时代	莫里斯	中信	2016	68	100	2
1480	9787508654829	增长的本质:秩序的进化-从原子到经济	伊达尔戈	中信	2015	49	100	2
1481	9787111451891	卓有成效的个人管理	德鲁克	机械工业	2014	39	100	2
1482	9787111470250	领导者的资质	稻盛和夫	机械工业	2014	49	100	2
1483	9787509772775	野蛮大陆--第二次世界大战后的欧洲	罗威	社科文献	2015	72	100	2
1484	9787567536678	首席教师	郑杰	华东师大	2015	39.8	100	2
1485	9787010155944	屠呦呦传	《屠呦呦传》编写组	人民	2015	29	100	2
1486	9787108048684	朱雀:唐代的南方意象	薛爱华	三联书店	2014	59	100	2
1487	9787509788943	荣禄与晚清政局	马忠文	社科文献	2016	65	100	2
1488	9787509767788	倭寇--海上历史	田中健夫	社科文献	2015	45	100	2
1489	9787506084499	东欧札记二种:又见火凤凰与猫头鹰和新饿乡纪程	金雁	人民	2015	42	100	2
1490	9787508651897	品牌大师:塑造成功品牌的20条法则	戴维·阿克	中信	2015	48	100	2
1491	9787508649351	联盟:互联网时代的人才变革	里德·霍夫曼本·卡斯诺查克里斯·叶	中信	2015	39	100	2
1492	9787108054678	杨振宁传增订版 	杨建邺	三联书店	2016	58	100	2
1493	9787506088992	走过的路:苏双碧回忆录	苏双碧	人民	2016	40	100	2
1494	9787218101903	目送芳尘--民国知识女性的生命寻踪	齐红	广东人民	2016	36	100	2
1495	9787545909388	明代的漕运	黄仁宇	上海科技文献	2015	39	100	2
1496	9787510840661	往事和近事	葛剑雄	九州	2016	48	100	2
1497	9787300220048	大国的解体与重生:戈尔巴乔夫&普京	科兹.威尔	人民大学	2016	58	100	2
1498	9787108056429	逃避统治的艺术:东南亚高地的无政府主义历史	斯科特	三联书店	2016	55	100	2
1499	9787121276101	新媒体革命:为什么传统媒体屡战不胜	孙坚华	电子工业	2016	79	100	2
1500	9787121279287	体验:未来业务新场景	索利斯	电子工业	2016	55	100	2
1501	9787511724939	中国共产党农村政治动员模式研究1949-2012 	李汉卿	中央编译	2015	59	100	2
1502	9787532764952	奇石--来自东西方的报道	海斯勒	上海译文	2014	40	100	2
1503	9787513639330	中国能源治理:低碳经济转型之路	菲利普.安德鲁斯-斯皮德	中国经济	2015	68	100	2
1504	9787108046598	特权:哈佛与统治阶级的教育	多赛特	三联书店	2014	35	100	2
1505	9787509777442	女神的语言	[美]马丽加·金芭塔	社科文献	2016	98	100	2
1506	9787509757857	失败的帝国:从斯大林到戈尔巴乔夫	祖博克	社科文献	2014	88	100	2
1507	9787300207100	魔咒与契机:中国经济新坐标	黄卫平	人民大学	2016	46	100	2
1508	9787509350027	法律的故事:最新最全译本增订版 	赞恩	中国法制	2014	39.8	100	2
1509	9787532769407	举全村之力--希拉里谈教育	克林顿	上海译文	2015	48	100	2
1510	9787100117487	福利经济学评述	李特尔	商务印书馆	2016	32	100	2
1511	9787509788516	清帝国的1905年	刘强	社科文献	2016	65	100	2
1512	9787509760154	苏联军队的瓦解	奥多姆	社科文献	2014	89	100	2
1513	9787547416525	七千里流亡	刘可牧	山东画报	2015	35	100	2
1514	9787508656311	桥的故事	中野京子	中信	2016	32	100	2
1515	9787108053626	合肥四姊妹	金安平	三联书店	2015	35	100	2
1516	9787100104845	理性化及其限制--韦伯思想引论	苏国勋	商务印书馆	2016	68	100	2
1517	9787308152372	南京国民政府与一·二八淞沪抗战研究	肖如平	浙江大学	2016	45	100	2
1518	9787532767793	性爱大师	梅尔	上海译文	2014	39	100	2
1519	9787516175798	美国历史和黑皮书的故事	史蒂文森三世	中国社科	2016	59	100	2
1520	9787508657639	个人金融新格局:新趋势下的变革与创新	何大勇.张越	中信	2016	49	100	2
1521	9787300213484	不跪着教书	吴非	人民大学	2015	38	100	2
1522	9787100109161	人类婚姻史全三卷 	韦斯特马克	商务印书馆	2014	129	100	2
1523	9787544752275	大师之声.第一卷	福柯.涂尔干	译林	2015	32	100	2
1524	9787509777527	女权主义的未来	沃尔拜	社科文献	2016	59	100	2
1525	9787509770467	日本历史的谜底:藏在地形里的秘密	竹村公太郎	社科文献	2015	36	100	2
1526	9787509762882	苏共二十大:秘密报告与赫鲁晓夫的谎言	格雷弗	社科文献	2015	89	100	2
1527	9787508648569	细说汉字修订版 	左民安	中信	2014	68	100	2
1528	9787508635736	引爆点:如何引发流行新版 	格拉德威尔	中信	2014	36	100	2
1529	9787532770724	探索者	布尔斯廷	上海译文	2016	68	100	2
1530	9787532770786	我的大脑敞开了:爱多士的数学之旅	谢克特	上海译文	2016	45	100	2
1531	9787532764990	自由的未来	扎卡里亚	上海译文	2014	58	100	2
1532	9787540774738	12位诺贝尔奖经济学家写给好奇者的经济学	罗伯特.索洛.詹尼斯.默里	漓江	2015	37.8	100	2
1533	9787540774929	新领导力:危机时代最需要的领导者条件	大前研一	漓江	2015	30	100	2
1534	9787510840692	北平风物	陈鸿年	九州	2016	49.8	100	2
1535	9787509775363	钓鱼岛冲突的起点:冲绳返还	矢吹晋	社科文献	2016	59	100	2
1536	9787519202057	偏执狂:疯子创造历史	肇嘉		2016	68	100	2
